风险等级,金融信息关注程度a4002a,风险和汇报组合选择a4003,股票和基金风险更大a4007,银行储蓄卡数量d1103,活期存款余额d1105,定期存款总额d2104_imp,是否持有基金d5102,是否拥有银行理财产品d7102,去年平均每月伙食费g1001,伙食费中在外就餐花费g1002,去年平均每月购买日常用品支出g1006,去年平均每月本地交通支出g1008_imp,去年每月通信费支出g1009_imp,去年平均每月文化娱乐支出g1010_imp,去年购买衣物支出g1011_imp,去年旅游总支出g1018_imp,去年平均每月水/电/燃料费/物业g1005,asset,total_income_imp,金融信息/银行储蓄卡,金融信息/伙食费,风险汇报选择/旅游
0,1,2,1,6,150000,1500000,2,2,4500,3000,200,3332.999756,350.000061,300.0000305,4000.001953,8000.000488,500,7054850,501500,0.166663889,0.222222173,0.00025
2,4,4,1,5,20000,100000,2,2,2000,0,200,300.0000305,149.9999695,10.00000095,1999.999878,4000.001953,400,729396.1875,95000,0.799984,1.999999,0.000999999
2,5,4,1,5,3000,100000,2,2,1500,100,150,2999.999023,450,120.0000153,4999.999512,4999.999512,300,929075,170974,0.99998,3.333331111,0.0008
0,5,4,5,0,0,70000,,2,500,150,50,0,99.99999237,24.99999809,199.9999542,0,100,204000,6700,50000,9.99998,40000
2,4,3,1,4,50000,50000,1,2,2000,200,350,250.0000305,99.99999237,199.9999542,1000.000061,0,800,319756.125,42950,0.999975001,1.999999,30000
0,5,5,5,,,10000,,2,1500,100,20,70.00001526,45,8,1000.000061,0,55,246900,25285,50000,3.333331111,50000
0,4,1,1,2,15000,30000,2,2,600,308,100,300.0000305,99.99999237,10.00000095,4000.001953,0,70,366700,127423,1.999900005,6.666655556,10000
0,5,5,,0,5000,40000,2,2,500,0,20,800.0001221,29.99999809,24.99999809,199.9999542,0,58,1025289.313,8849,50000,9.99998,50000
0,4,5,5,3,,50000,,2,800,0,200,260,1000.000061,27.99999809,1000.000061,0,400,278150,73350,1.33328889,4.99999375,50000
0,5,5,1,3,80000,30000,2,2,3000,1000,100,1000.000061,350.000061,59.99998856,1000.000061,0,415,196485.7969,114600,1.666611113,1.666666111,50000
2,2,4,1,2,3500,32000,1,1,3000,500,75,0,199.9999542,90,1499.999756,0,200,490974.25,44995,0.999950002,0.666666444,40000
0,4,4,2,4,45000,30000,2,2,1500,0,500,1000.000061,80.00000763,89.00000763,2999.999023,0,200,126140,62697,0.999975001,2.666664889,40000
0,4,3,1,3,,10000,2,2,2000,500,200,199.9999542,300.0000305,45,5999.999512,0,600,616014.25,60778,1.33328889,1.999999,30000
1,1,4,1,3,1000000,600000,2,2,2000,0,2000,0,59.99998856,80.00000763,1000.000061,0,300,2344128.5,174000,0.333322223,0.49999975,40000
0,5,5,5,4,,40000,2,2,1000,300,60,99.99999237,99.99999237,0,599.999939,0,100,153045,25000,1.249968751,4.999995,50000
0,4,4,1,2,30000,50000,2,2,2500,0,100,50,300.0000305,99.99999237,1999.999878,0,300,3215002.75,90060,1.999900005,1.59999936,40000
0,3,5,1,5,65000,50000,2,2,3500,300,250,1000.000061,199.9999542,50,1999.999878,0,450,2827500,128000,0.599988,0.857142612,50000
1,5,5,1,,,5000,2,2,1000,0,250,0,99.99999237,0,3499.999512,0,,30700,20852,50000,4.999995,50000
1,3,2,1,2,40000,60000,2,2,1000,200,250,199.9999542,59.99998856,99.99999237,1999.999878,7000.000977,180,139000,59100,1.499925004,2.999997,0.000285714
2,3,4,1,,,50000,1,1,,0,100,300.0000305,215.0000153,29.99999809,1200.000122,0,150,674245,70261,30000,3000000,40000
0,4,5,1,0,50000,50000,2,2,1300,0,20,50,29.99999809,59.99998856,500.0000305,0,175,130000,39020,40000,3.07692071,50000
1,5,5,1,3,300,10000,2,2,3500,167,50,399.9999695,300.0000305,82.99998474,2999.999023,0,500,429029.0625,43416,1.666611113,1.42857102,50000
0,4,5,5,,,10000,,2,1000,500,100,0,199.9999542,0,99.99999237,0,200,113000,2000,40000,3.999996,50000
3,3,2,1,2,120000,50000,2,2,1000,300,400,599.999939,500.0000305,300.0000305,1999.999878,2999.999023,,759569.8125,81000,1.499925004,2.999997,0.000666667
4,4,1,1,5,100000,60000,2,2,5000,3000,600,0,300.0000305,500.0000305,5999.999512,10000.00293,400,508000,82000,0.799984,0.79999984,1.00E-04
0,4,5,5,1,,20000,,2,2500,1500,50,0,99.99999237,26.00000191,500.0000305,0,300,561119.125,60800,3.99960004,1.59999936,50000
0,3,3,5,2,20000,20000,,2,600,0,15,0,80.00000763,24.99999809,1000.000061,0,120,1092100,14387,1.499925004,4.999991667,30000
0,1,1,1,,30000,20000,2,2,1000,0,100,120.0000153,59.99998856,24.99999809,500.0000305,0,100,209986.625,69020,10000,0.999999,10000
0,4,4,5,1,20000,6000,,2,800,0,20,50,65.00000763,0,2999.999023,0,50,64700,44118,3.99960004,4.99999375,40000
0,3,5,4,2,,10000,,2,800,0,50,0,199.9999542,50,1200.000122,0,200,1259979.75,126840,1.499925004,3.749995313,50000
0,4,4,4,2,27500,25000,,2,2000,1000,500,120.0000153,199.9999542,300.0000305,1000.000061,0,400,103146.5,56050,1.999900005,1.999999,40000
0,2,5,1,2,100000,50000,2,2,1200,200,80,99.99999237,50,0,4000.001953,0,600,294800,9016,0.999950002,1.666665278,50000
0,5,6,5,2,5000,50000,,2,1500,0,50,8.247465134,80.00000763,15,1499.999756,0,120,117500,800,2.499875006,3.333331111,60000
0,3,6,5,,,30000,,2,1500,0,50,59.99998856,50,15,199.9999542,0,150,218100,2700,30000,1.999998667,60000
0,5,1,5,2,10000,10000,,2,1000,0,200,300.0000305,59.99998856,20.00000191,300.0000305,0,90,166708.5938,54279,2.499875006,4.999995,10000
0,4,4,1,1,30000,20000,2,2,1000,500,350,500.0000305,500.0000305,0,2499.999512,0,200,226500,7200,3.99960004,3.999996,40000
0,4,5,1,2,0,30000,2,2,1000,0,30,99.99999237,149.9999695,0,1000.000061,0,200,379320,96947,1.999900005,3.999996,50000
0,4,5,1,2,70000,50000,2,2,2000,700,100,500.0000305,300.0000305,229.9999847,2399.999512,1999.999878,225,829000,51100,1.999900005,1.999999,0.0025
0,4,3,1,3,,40000,2,2,780,200,50,99.99999237,99.99999237,50,2999.999023,0,300,130500,26055,1.33328889,5.128198554,30000
0,3,5,1,3,,30000,2,2,3000,800,80,220.0000305,90,99.99999237,1000.000061,0,150,295625,38200,0.999966668,0.999999667,50000
0,4,4,1,5,5000,40000,2,2,1500,250,250,149.9999695,99.99999237,29.99999809,1999.999878,0,120,218230,61300,0.799984,2.666664889,40000
0,5,5,,1,0,40000,2,2,200,100,,0,0,5.484588146,0,0,,80351.84375,28600,4.99950005,24.999875,50000
0,5,5,5,5,0,55000,,2,1500,0,100,99.99999237,24.99999809,175.0000153,2999.999023,1499.999756,170,322171.9375,35625,0.99998,3.333331111,0.003333334
1,3,3,1,4,5500,50000,1,2,2300,300,150,280.0000305,80.00000763,75,4999.999512,0,150,258475.0313,7513,0.74998125,1.304347259,30000
0,5,4,5,1,0,10000,,2,1500,0,750,50,129.0000305,300.0000305,800.0001221,0,167,37200,90300,4.99950005,3.333331111,40000
0,5,5,4,2,250,10000,,2,1500,0,25,24.99999809,15,13.00000095,250.0000305,0,150,113068.4922,5658,2.499875006,3.333331111,50000
0,4,4,1,2,50000,50000,2,2,3000,1000,300,1000.000061,700,82.99998474,1999.999878,0,300,912949.25,187150,1.999900005,1.333332889,40000
0,3,5,1,0,0,50000,2,2,1000,0,0,0,29.99999809,70.00001526,0,0,300,731144.125,75350,30000,2.999997,50000
0,2,5,1,2,6000,100000,2,2,3000,1500,100,199.9999542,99.99999237,199.9999542,2999.999023,10000.00293,350,869118.125,68300,0.999950002,0.666666444,0.0005
0,2,5,1,1,20000,10000,2,2,3500,2500,300,99.99999237,450,380.000061,1499.999756,0,800,821960,149560,1.99980002,0.571428408,50000
0,4,4,1,4,6000,20000,2,2,2000,0,100,300.0000305,20.00000191,99.99999237,1000.000061,0,1000,636000,78000,0.999975001,1.999999,40000
2,5,5,1,2,200,2000,2,1,2000,500,100,40,29.99999809,26.00000191,1000.000061,0,150,110246.5234,49070,2.499875006,2.49999875,50000
0,3,3,1,4,70000,50000,2,2,800,500,200,24.99999809,98.00000763,24.00000191,4999.999512,11999.99707,352,699000,105300,0.74998125,3.749995313,0.00025
0,3,4,1,5,150000,600000,2,2,2000,300,100,170,170,80.00000763,800.0001221,0,300,1261440,87001,0.599988,1.49999925,40000
0,5,5,5,4,290000,30000,,2,1800,0,100,199.9999542,149.9999695,0,1999.999878,0,200,386500,80000,1.249968751,2.777776235,50000
1,2,2,1,15,,30000,2,2,1200,500,500,599.999939,500.0000305,199.9999542,4999.999512,1999.999878,400,925200,134050,0.133332444,1.666665278,0.001
4,3,3,1,4,500,15000,2,2,1900,400,150,0,59.00000381,99.99999237,4999.999512,0,290,390160,20103,0.74998125,1.578946537,30000
0,3,5,1,2,4000,15000,2,2,1800,0,,0,10.00000095,24.99999809,500.0000305,0,370,391750,48900,1.499925004,1.666665741,50000
1,2,1,1,6,200000,500000,2,1,5000,3500,500,2999.999023,500.0000305,300.0000305,29999.99219,29999.99219,500,5485000,1720400,0.333327778,0.39999992,3.33E-05
0,5,5,1,3,15000,45000,2,2,2000,400,125,99.99999237,75,0,0,0,300,205625,54200,1.666611113,2.49999875,50000
0,5,5,5,2,50,12000,,2,1250,0,30,0,17,20.25839615,300.0000305,0,,386478.4375,22365,2.499875006,3.9999968,50000
0,5,5,1,1,200,20000,2,2,400,200,50,500.0000305,29.99999809,0,1000.000061,0,120,235590,600,4.99950005,12.49996875,50000
0,5,5,1,4,40000,20000,2,2,600,0,50,50,99.99999237,10.00000095,1599.999878,0,30,79560,31175,1.249968751,8.333319444,50000
0,5,5,5,2,5000,20000,,2,600,0,20,29.99999809,33,10.00000095,300.0000305,0,110,63345,5732,2.499875006,8.333319444,50000
0,3,5,1,3,30000,20000,2,2,500,0,50,10.00000095,50,0,199.9999542,0,80,127975,23730,0.999966668,5.999988,50000
0,5,5,5,,,120000,,2,2000,1000,300,199.9999542,59.99998856,70.00001526,1999.999878,0,150,357640,16204,50000,2.49999875,50000
0,3,5,1,,,20000,2,2,3000,300,60,50,149.9999695,0,800.0001221,0,100,1148785.25,34980,30000,0.999999667,50000
0,5,5,1,2,420,80000,2,2,1000,200,20,24.00000191,15,9,500.0000305,0,60,209718.7813,5882,2.499875006,4.999995,50000
0,5,5,5,1,0,45000,,2,25,15,5,45,70.00001526,10.00000095,599.999939,0,500,202400,28245,4.99950005,199.9920003,50000
0,2,4,5,,,10000,,2,500,100,150,300.0000305,0,350.000061,300.0000305,0,600,15219.56934,4718,20000,3.999992,40000
0,5,5,5,1,300,60000,,2,1500,500,20,149.9999695,114.9999924,99.99999237,300.0000305,0,220,183130,53860,4.99950005,3.333331111,50000
0,1,5,5,1,0,6000,,2,200,80,500,199.9999542,599.999939,0,300.0000305,0,31,19751.34375,4308,0.99990001,4.999975,50000
0,5,5,5,2,5000,10000,,2,100,0,5,24.99999809,5,0,149.9999695,0,30,144150,28848,2.499875006,49.9995,50000
0,5,5,5,1,2000,4000,,2,20,0,3,0,8,0,0,0,10,16532,5071,4.99950005,249.9875006,50000
0,3,3,1,4,40000,30000,2,2,1500,100,30,300.0000305,59.99998856,99.99999237,1999.999878,0,50,109300,53575,0.74998125,1.999998667,30000
0,4,4,1,5,15000,50000,2,2,1500,500,500,340,199.9999542,0,1800.000366,0,350,159666.2813,24108,0.799984,2.666664889,40000
0,3,3,1,6,50000,20000,2,2,1000,600,200,1000.000061,120.0000153,199.9999542,4999.999512,4500.000488,350,701730,180050,0.499991667,2.999997,0.000666667
0,5,5,5,0,13000,15000,,2,3400,0,100,149.9999695,179.9999542,24.99999809,1999.999878,0,450,632810.5,49348,50000,1.470587803,50000
0,5,5,1,3,0,19000,2,2,550,0,100,99.99999237,29.99999809,0,399.9999695,0,200,241900,98994,1.666611113,9.090892562,50000
0,3,5,5,0,1500,10000,,2,200,0,100,50,29.99999809,0,399.9999695,0,49,113002.8516,7162,30000,14.999925,50000
0,2,5,1,,,30000,2,2,1000,100,100,50,20.00000191,0,1499.999756,0,55,297800,55484,20000,1.999998,50000
0,5,4,1,1,500,7000,2,2,900,200,100,99.99999237,19,0,1499.999756,0,30,43124.39844,5498,4.99950005,5.555549383,40000
0,5,5,5,,,3000,,2,200,0,25,10.00000095,5.999999523,0,0,0,10,29300,4567,50000,24.999875,50000
0,5,6,5,,,16000,,2,200,0,20,40,13.00000095,0,300.0000305,0,40,80320,12445,50000,24.999875,60000
0,4,5,5,1,3500,2500,,2,250,0,110,199.9999542,65.00000763,0,350.000061,0,65,205228.9219,9395,3.99960004,15.999936,50000
0,5,5,5,2,2000,10000,,2,200,0,300,99.99999237,50,0,1999.999878,0,300,70900.29688,9351,2.499875006,24.999875,50000
0,4,5,5,2,100,4200,,2,200,0,20,29.99999809,16,0,0,0,25,10100,8247,1.999900005,19.9999,50000
0,1,5,1,1,10000,50000,2,2,1600,0,60,159.9999695,80.00000763,0,1999.999878,0,90,169577.1406,54900,0.99990001,0.624999609,50000
0,5,3,5,3,20000,30000,,2,550,100,100,250.0000305,29.99999809,0,1499.999756,0,60,207150,21450,1.666611113,9.090892562,30000
0,4,5,5,1,25000,35000,,2,3000,0,100,500.0000305,199.9999542,0,10000.00293,0,100,309925,88532,3.99960004,1.333332889,50000
0,5,5,,5,,100000,2,2,1000,1000,200,1999.999878,199.9999542,0,4000.001953,0,100,462240,213364,0.99998,4.999995,50000
0,5,5,5,,,15000,,2,1000,100,50,50,0,0,500.0000305,0,100,89166.66406,19250,50000,4.999995,50000
0,5,5,5,2,10000,10000,,2,150,0,100,0,11,0,0,0,20,49823.33203,16960,2.499875006,33.33311111,50000
0,5,5,4,,,8000,,2,1400,0,100,59.99998856,99.99999237,0,800.0001221,0,40,157245.7188,1360,50000,3.57142602,50000
0,3,4,1,4,6000,80000,2,2,1500,0,35,199.9999542,199.9999542,50,1000.000061,0,150,571530,20944,0.74998125,1.999998667,40000
0,5,6,4,1,0,49000,,2,1000,0,200,29.99999809,19,10.00000095,2499.999512,0,125,245700,27767,4.99950005,4.999995,60000
0,5,6,5,1,3000,2000,,2,600,0,10,10.00000095,43.00000381,21.00000191,85.99999237,8,30,41700,4319,4.99950005,8.333319444,0.749990625
0,4,3,5,1,10000,10000,,2,250,0,250,10.00000095,99.99999237,0,1000.000061,0,25,87650,5230,3.99960004,15.999936,30000
0,3,5,5,0,0,2000,,2,400,0,50,99.99999237,40,0,500.0000305,0,110,129600,19557,30000,7.49998125,50000
0,4,6,5,2,1000,35000,,2,1000,0,,99.99999237,149.9999695,11.99999905,500.0000305,0,150,137486.375,7570,1.999900005,3.999996,60000
0,2,2,1,2,15000,4500,2,2,500,0,100,149.9999695,50,50,1000.000061,0,120,113000,15510,0.999950002,3.999992,20000
0,4,5,2,2,2000,50000,2,2,300,150,50,50,50,10.00000095,0,0,150,451715,404960,1.999900005,13.33328889,50000
0,1,5,1,4,12000,30000,2,2,2500,1300,80,80.00000763,300.0000305,149.9999695,4000.001953,8,220,811450,163148,0.24999375,0.39999984,0.624992188
0,4,5,5,2,0,30000,,2,700,0,25,24.99999809,24.99999809,11.99999905,300.0000305,0,200,135393.8438,40060,1.999900005,5.714277551,50000
0,4,3,1,3,6000,8000,2,2,1000,0,25,29.99999809,399.9999695,0,4999.999512,0,100,149093.875,95600,1.33328889,3.999996,30000
0,5,5,5,5,50000,50000,,2,3000,1500,75,300.0000305,199.9999542,32.00000381,4999.999512,0,200,305834.2813,174182,0.99998,1.666666111,50000
0,5,5,5,3,0,3500,,2,2000,550,1000,65.00000763,99.99999237,99.99999237,199.9999542,0,65,276680,11773,1.666611113,2.49999875,50000
1,4,5,4,,,50000,,2,800,0,15,10.00000095,29.99999809,11.99999905,680.000061,0,90,105425.9922,18877,40000,4.99999375,50000
0,5,5,4,,,10000,,2,400,0,15,99.99999237,10.00000095,0,0,0,140,514680,26327,50000,12.49996875,50000
0,5,5,5,0,100,10000,,2,1000,0,500,0,50,0,0,0,100,24040,5255,50000,4.999995,50000
0,5,5,4,2,1700,10000,,2,100,0,45,84.99998474,5.999999523,0,300.0000305,0,10,12305,30118,2.499875006,49.9995,50000
0,3,5,1,2,75000,75000,2,2,3000,0,200,0,50,29.99999809,1000.000061,0,500,744950,25346,1.499925004,0.999999667,50000
0,5,5,4,4,2000,20000,,2,200,0,15,0,11.99999905,0,0,0,50,25945,2840,1.249968751,24.999875,50000
0,3,3,,1,0,20000,2,2,300,200,100,99.99999237,99.99999237,10.00000095,399.9999695,0,200,169800,16988,2.99970003,9.999966667,30000
0,3,5,5,3,100000,50000,,2,1000,0,200,350.000061,250.0000305,10.00000095,4000.001953,0,200,485200,74460,0.999966668,2.999997,50000
0,5,5,5,3,0,30000,,2,380,15,70,10.00000095,11.99999905,0,1000.000061,0,75,82700,20788,1.666611113,13.15786011,50000
0,4,5,5,3,2000,10000,,2,350,0,50,149.9999695,40,11.99999905,0,0,60,116435.1172,44815,1.33328889,11.42853878,50000
0,3,4,1,4,2000,10000,2,2,1500,300,100,99.99999237,149.9999695,149.9999695,500.0000305,0,200,422000,64305,0.74998125,1.999998667,40000
0,4,5,5,3,0,10000,,2,1450,750,45,10.00000095,149.9999695,101.9999924,2999.999023,7000.000977,145,196950,26631,1.33328889,2.758618787,0.000714286
2,2,4,1,5,,50000,2,1,2500,350,180,99.99999237,99.99999237,29.99999809,8000.000488,4999.999512,250,764270.5625,1000,0.399992,0.79999968,0.0008
0,5,5,5,1,,10000,,2,1000,0,250,0,40,0,199.9999542,0,80,546350,105300,4.99950005,4.999995,50000
0,5,5,,2,10000,10000,2,2,1500,0,100,34.50480652,99.99999237,2.783209085,99.99999237,0,25,361105,67561,2.499875006,3.333331111,50000
0,3,4,1,4,7000,40000,2,2,2200,0,180,660.000061,149.9999695,80.00000763,13999.99414,4999.999512,169,956966.4375,112772,0.74998125,1.363635744,0.0008
0,5,4,5,2,20000,20000,,2,500,0,15,149.9999695,199.9999542,0,199.9999542,0,55,257754.8125,37766,2.499875006,9.99998,40000
0,5,5,1,1,3,13000,2,2,800,0,30,0,50,0,1999.999878,0,120,53883,28835,4.99950005,6.249992188,50000
0,4,5,5,4,1000,15000,,2,2000,0,50,199.9999542,59.99998856,16,500.0000305,0,60,123671,72660,0.999975001,1.999999,50000
0,3,4,5,0,20000,10000,,2,600,0,100,450,99.99999237,20.00000191,1000.000061,0,150,152450,54471,30000,4.999991667,40000
0,4,4,5,2,0,40000,,2,280,0,50,50,15,0,99.99999237,0,30,79891,17282,1.999900005,14.28566327,40000
0,2,5,1,0,6800,20000,2,2,600,0,10,99.99999237,10.00000095,0,0,0,200,60873.34375,37156,20000,3.333327778,50000
0,4,5,1,1,0,10000,2,2,600,600,100,50,99.99999237,0,599.999939,0,100,104260,720,3.99960004,6.666655556,50000
0,4,5,5,1,2000,80000,,2,1500,0,90,149.9999695,50,15,500.0000305,0,100,464888.6875,10020,3.99960004,2.666664889,50000
0,3,6,5,1,0,10000,,2,300,0,150,99.99999237,50,0,500.0000305,0,100,73875,265055,2.99970003,9.999966667,60000
0,5,5,5,0,0,2000,,2,100,0,10,0,0,0,0,0,20,3100,9612,50000,49.9995,50000
0,3,5,,0,8000,10000,2,2,200,0,100,59.99998856,70.00001526,0,500.0000305,0,50,71380,4045,30000,14.999925,50000
0,3,4,5,2,30000,20000,,2,500,100,90,99.99999237,50,29.99999809,1999.999878,0,80,277690,64842,1.499925004,5.999988,40000
0,4,3,1,3,75000,15000,2,2,1000,550,100,1299.999878,199.9999542,99.99999237,10000.00293,0,300,1142150,64750,1.33328889,3.999996,30000
0,3,5,1,,,200000,2,2,2500,300,160,40,33,94,6500.00293,4000.001953,270,1647900,81200,30000,1.19999952,0.001249999
0,4,3,5,4,0,150000,,2,2500,600,300,0,140.0000153,300.0000305,800.0001221,4500.000488,150,1202838.125,157697,0.999975001,1.59999936,0.000666667
0,1,5,1,1,4000,20000,2,2,1000,200,300,1000.000061,199.9999542,99.99999237,1999.999878,0,200,328440,64172,0.99990001,0.999999,50000
3,2,2,1,4,,300000,1,2,4000,2000,100,0,80.00000763,129.0000305,10000.00293,0,400,3481355,232800,0.4999875,0.499999875,20000
0,3,1,1,3,20000,20000,2,2,1400,300,100,99.99999237,399.9999695,167.9999695,4999.999512,1999.999878,200,1069282.25,162780,0.999966668,2.142855612,0.0005
0,5,4,1,,,300000,2,2,1500,1000,1000,50,399.9999695,40,10000.00293,0,300,2165500,172600,50000,3.333331111,40000
0,5,5,5,,,200000,,2,1500,600,20,0,99.99999237,10.00000095,1499.999756,0,200,274920,95505,50000,3.333331111,50000
0,3,4,1,,,130000,2,2,2000,1000,200,300.0000305,300.0000305,199.9999542,4000.001953,0,200,608000,48300,30000,1.49999925,40000
0,5,5,5,,,5000,,2,1500,0,10,0,29.99999809,10.00000095,0,0,20,55200,40040,50000,3.333331111,50000
0,2,3,1,3,30000,100000,2,2,1500,100,60,0,99.99999237,500.0000305,1000.000061,1999.999878,80,647600,24200,0.666644445,1.333332444,0.0015
0,5,4,4,1,0,50000,2,2,1000,0,,120.0000153,179.9999542,0,1000.000061,0,200,905102,54396,4.99950005,4.999995,40000
0,5,6,1,3,5000,20000,2,2,2000,300,50,0,98.00000763,15,1000.000061,0,300,550600,101600,1.666611113,2.49999875,60000
0,3,3,1,3,10000,80000,2,2,2200,440,200,0,99.99999237,120.0000153,2499.999512,0,150,858000,93900,0.999966668,1.363635744,30000
1,3,3,1,3,6000,50000,2,2,2000,200,300,399.9999695,199.9999542,99.99999237,2999.999023,1999.999878,200,815500,96660,0.999966668,1.49999925,0.0015
0,4,3,1,4,20000,20000,2,1,2000,200,100,20.00000191,59.99998856,61.99999237,4999.999512,4999.999512,75,1107721.5,79100,0.999975001,1.999999,0.0006
3,2,3,1,0,300000,200000,2,2,900,900,50,99.99999237,50,0,1200.000122,0,60,1884096.125,396955,20000,2.222219753,30000
0,3,3,2,2,40000,10000,2,2,600,100,800,99.99999237,149.9999695,179.0000153,4999.999512,0,260,498270,89263,1.499925004,4.999991667,30000
0,5,5,3,,,10000,2,2,2000,500,100,1499.999756,199.9999542,199.9999542,1999.999878,0,150,300550,76573,50000,2.49999875,50000
1,2,3,1,7,20000,80000,2,2,3000,1500,300,1499.999756,199.9999542,549.999939,7000.000977,10000.00293,500,1392300,273060,0.285710204,0.666666444,0.0003
0,4,5,1,4,,100000,2,2,3000,500,,1340.952515,199.9999542,149.9999695,8841.138672,0,450,1133142.5,242000,0.999975001,1.333332889,50000
0,5,5,4,1,0,10000,,2,100,0,100,99.99999237,80.00000763,21.00000191,700,0,120,59000,12660,4.99950005,49.9995,50000
0,2,5,1,3,,80000,2,2,3000,0,200,580.000061,300.0000305,149.9999695,5999.999512,,200,532033.625,129510,0.666644445,0.666666444,50000
0,5,5,5,0,0,20000,,2,1200,100,500,50,199.9999542,159.9999695,1000.000061,0,200,43350,138630,50000,4.166663194,50000
0,3,5,1,,,20000,2,2,2000,1000,350,1000.000061,399.9999695,99.99999237,1999.999878,0,250,563000,164500,30000,1.49999925,50000
0,5,3,5,1,3500,40000,,2,1500,0,100,0,225.0000153,24.99999809,1539.87915,0,200,849600,91510,4.99950005,3.333331111,30000
0,2,5,4,4,7000,25000,,2,700,100,65,65.00000763,50,29.99999809,549.999939,0,70,43070,24020,0.4999875,2.857138776,50000
0,3,5,5,0,0,16000,,2,1000,0,80,35,0,45,300.0000305,0,45,171985.6094,9480,30000,2.999997,50000
0,2,5,5,2,15000,28000,,2,150,20,50,50,29.99999809,0,1000.000061,0,100,527000,25700,0.999950002,13.33324445,50000
0,3,1,1,1,50000,60000,2,2,500,0,100,199.9999542,99.99999237,399.9999695,500.0000305,0,250,578750,6500,2.99970003,5.999988,10000
0,3,5,5,1,25000,30000,,2,300,0,55,59.99998856,29.99999809,11.99999905,300.0000305,0,55,270300,66467,2.99970003,9.999966667,50000
0,5,5,5,1,300,4500,,2,350,0,60,0,24.99999809,11.99999905,0,0,55,198661.7344,3464,4.99950005,14.28567347,50000
0,3,5,5,3,400,1000,,2,200,0,100,10.00000095,20.00000191,11.99999905,0,0,500,56100,21271,0.999966668,14.999925,50000
0,3,6,2,0,2000,3000,2,2,200,0,50,50,35.99999619,0,0,0,35,29600,4821,30000,14.999925,60000
0,3,5,1,0,2000,20000,2,2,600,0,110,80.00000763,59.99998856,0,1000.000061,0,45,48425.31641,24189,30000,4.999991667,50000
0,3,6,5,0,18000,7000,,2,300,0,12,10.00000095,29.99999809,0,0,0,50,627200,179278,30000,9.999966667,60000
0,5,5,1,3,10000,50000,2,2,100,0,15,0,10.00000095,0,0,0,10,63000,3695,1.666611113,49.9995,50000
0,4,6,5,2,2000,30000,,2,200,0,20,120.0000153,29.99999809,23,500.0000305,0,70,456000,18930,1.999900005,19.9999,60000
0,3,5,1,2,3000,80000,2,2,600,0,60,1000.000061,220.0000305,29.99999809,1999.999878,4999.999512,160,813304.8125,31081,1.499925004,4.999991667,0.001
0,2,5,1,1,10000,20000,2,2,500,0,15,20.00000191,99.99999237,23,1000.000061,0,30,183000,19734,1.99980002,3.999992,50000
0,5,6,5,2,6000,20000,,2,3000,200,50,50,149.9999695,300.0000305,1499.999756,399.9999695,20,280169.7813,121480,2.499875006,1.666666111,0.014999997
